Count,lambda,t,A,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60
158,15,1.5,0.3,-0.017778074,-0.009786667,-0.003275701,0.0023,0.007200576,0.011445207,0.0152,0.018483333,0.021422222,0.024013333,0.026327273,0.028411111,0.030276923,0.031971429,0.033493333,0.034866667,0.035960784,0.036713831,0.037153484,0.037266667,0.037206349,0.036848485,0.036347826,0.035948439,0.035681903,0.035695969,0.035806006,0.036001714,0.036187236,0.036447684,4.088133333,8.235466667,12.41053333,16.6,20.79066667,24.97466667,29.144,33.29333333,37.41733333,41.51466667,45.584,49.62,53.62533333,57.596,61.53333333,65.43466667,69.16666667,72.61866667,75.776,78.7,81.284,83.516,85.48266667,87.13866667,88.59066667,89.84533333,90.94533333,91.96933333,92.95466667,93.90133333
160,10,1.8,1.4,-0.484619082,-0.483488442,-0.480946027,-0.478308732,-0.475523356,-0.472748499,-0.469939106,-0.467080248,-0.464167389,-0.461236742,-0.458231763,-0.45527018,-0.452131753,-0.449006717,-0.445845005,-0.442671336,-0.439164214,-0.435437972,-0.431837809,-0.428231293,-0.424799924,-0.421227831,-0.41773969,-0.414157079,-0.410602689,-0.407064481,-0.403399911,-0.399809218,-0.396247413,-0.392604695,2.1188,4.2802,6.479,8.7176,10.9962,13.3154,15.6756,18.0768,20.52,23.004,25.532,28.1,30.71,33.364,36.06,38.784,41.394,43.888,46.408,48.96,51.51,54.026,56.486,58.856,61.232,63.608,65.918,68.172,70.374,72.492
161,6,0.2,0.2,-0.521705504,-0.480911667,-0.425167241,-0.366747229,-0.315141009,-0.272787377,-0.238746547,-0.21108009,-0.188450996,-0.169706971,-0.153929145,-0.140511709,-0.128999667,-0.118987523,-0.110209796,-0.102469007,-0.095607843,-0.089479533,-0.083927005,-0.078946491,-0.074329259,-0.070056069,-0.066367063,-0.06326247,-0.060402774,-0.057771223,-0.055327818,-0.053077747,-0.050982872,-0.04902767,0.416966667,1.058233333,1.985033333,3.144566667,4.432333333,5.776,7.139666667,8.508333333,9.873,11.22933333,12.57566667,13.91033333,15.23333333,16.54366667,17.84166667,19.127,20.39966667,21.65966667,22.90733333,24.126,25.23266667,26.26833333,27.14033333,27.866,28.376,28.805,29.19566667,29.52033333,29.816,30.12233333
162,10,0.5,0.5,-0.538954931,-0.527652,-0.511900933,-0.492235,-0.46912,-0.44330811,-0.415986171,-0.388502213,-0.362016934,-0.33704,-0.314023636,-0.293025,-0.273969231,-0.256731429,-0.241121333,-0.226975,-0.214129412,-0.202433333,-0.191757895,-0.18189,-0.172828571,-0.164554545,-0.157043478,-0.150245854,-0.143944,-0.138115385,-0.132733333,-0.127692857,-0.122875862,-0.11828,0.51658,1.1477,1.91806,2.8578,3.9868,5.3068,6.7998,8.4322,10.1662,11.9716,13.8212,15.6966,17.585,19.4776,21.368,23.252,25.128,26.982,28.788,30.546,32.23,33.824,35.354,36.78,38.112,39.314,40.41,41.318,42.106,42.804
163,17,0.2,2.1,-0.409628248,-0.508810573,-0.562788369,-0.588689252,-0.604879437,-0.618937008,-0.631000841,-0.640748899,-0.647999479,-0.653154315,-0.656369257,-0.65807587,-0.658537246,-0.659070314,-0.660183371,-0.662219772,-0.665397924,-0.669551575,-0.674611431,-0.681879668,-0.688709045,-0.695897134,-0.703786755,-0.712836348,-0.723286124,-0.735758563,-0.750200436,-0.761605042,-0.759144016,-0.745260598,0.000700894,0.001918706,0.003231882,0.004491176,0.005738824,0.007070235,0.008495059,0.010020941,0.011667412,0.013401176,0.01534,0.017467059,0.019871765,0.022487059,0.025398824,0.028672941,0.032396471,0.036687059,0.041709412,0.047377647,0.054557647,0.063548235,0.075268235,0.091377647,0.115294118,0.155235294,0.234752941,0.415305882,0.7274,1.096788235
164,15,1.5,1.8,-0.577211294,-0.583484525,-0.582892455,-0.58126042,-0.579598805,-0.577909665,-0.576052581,-0.574208069,-0.572139893,-0.569925313,-0.567592144,-0.565081129,-0.562470504,-0.55962656,-0.55660176,-0.553388347,-0.549972543,-0.546351041,-0.542521233,-0.538477696,-0.534210326,-0.529614475,-0.524410042,-0.51894655,-0.513383475,-0.507709274,-0.501970954,-0.495946654,-0.489662942,-0.483314072,0.580386667,1.1886,1.819066667,2.476,3.1608,3.8752,4.621066667,5.4004,6.215333333,7.068,7.9608,8.896,9.876133333,10.90373333,11.98146667,13.112,14.29733333,15.54133333,16.84533333,18.212,19.644,21.12266667,22.58266667,24.08266667,25.62266667,27.21733333,28.856,30.516,32.172,33.86266667
166,21,1.7,0.2,0.027918056,0.033146014,0.036352669,0.038763751,0.040647619,0.042222222,0.043482993,0.044535714,0.045417989,0.046147252,0.046765954,0.04728153,0.047717782,0.048071297,0.048384024,0.048636742,0.048865228,0.049002487,0.049080062,0.048861796,0.048172004,0.047064427,0.04596654,0.044922418,0.044038095,0.043336508,0.042826401,0.042454756,0.042174413,0.041880993,3.556190476,7.128571429,10.68571429,14.22285714,17.7352381,21.22,24.67428571,28.09714286,31.48761905,34.84666667,38.17238095,41.4647619,44.72571429,47.95428571,51.15047619,54.31238095,57.3952381,60.39809524,63.31428571,65.91714286,68.0047619,69.51047619,70.6,71.48190476,72.35333333,73.1952381,74.01047619,74.80095238,75.56761905,76.31238095
169,13,1.1,2.1,-0.587312394,-0.604310742,-0.606583393,-0.606573743,-0.606617308,-0.606712234,-0.606925761,-0.607066052,-0.607219662,-0.607357911,-0.607541899,-0.607630265,-0.607633227,-0.607780094,-0.60781442,-0.607883618,-0.607871667,-0.607801297,-0.607754508,-0.607674579,-0.60753585,-0.607347395,-0.607101343,-0.606850192,-0.606508912,-0.606087111,-0.605679813,-0.605109489,-0.604493429,-0.603824403,0.163723077,0.334692308,0.508923077,0.688230769,0.872861538,1.063061538,1.259138462,1.461430769,1.670307692,1.886153846,2.109384615,2.340307692,2.579692308,2.827846154,3.085384615,3.352769231,3.630923077,3.920461538,4.222,4.536615385,4.864923077,5.208153846,5.567230769,5.943230769,6.337538462,6.751538462,7.186615385,7.644307692,8.126307692,8.634461538
171,14,2,1.5,-0.469459537,-0.468164286,-0.464209524,-0.459983572,-0.455768901,-0.451402448,-0.446966141,-0.442392857,-0.437761905,-0.433057143,-0.428246753,-0.423369048,-0.418412088,-0.413402041,-0.408305714,-0.403019727,-0.397672211,-0.392404983,-0.387130722,-0.381903878,-0.376666213,-0.37147773,-0.36627546,-0.361112764,-0.356072898,-0.351037249,-0.346076304,-0.34112602,-0.336296917,-0.331554392,1.919,3.900714286,5.936428571,8.030714286,10.18457143,12.399,14.67428571,17.01285714,19.41428571,21.87714286,24.40428571,26.99571429,29.65,32.36571429,35.14428571,37.90428571,40.56,43.20714286,45.90285714,48.59571429,51.22571429,53.78714286,56.37142857,58.95714286,61.5,63.87857143,66.24142857,68.59142857,70.91857143,73.25285714
172,12,2.1,1.1,-0.311551925,-0.307340443,-0.302399467,-0.297446365,-0.292548157,-0.287612463,-0.282743026,-0.277897192,-0.273080911,-0.26830295,-0.263547947,-0.258830718,-0.254194334,-0.250007142,-0.246031552,-0.242069361,-0.238339378,-0.234856958,-0.231427594,-0.228066317,-0.225005555,-0.222008482,-0.219103159,-0.216259372,-0.213456412,-0.210644024,-0.207774898,-0.204903011,-0.201993336,-0.199067081,3.940833333,7.955166667,12.03066667,16.16916667,20.36833333,24.62666667,28.94166667,33.31166667,37.73333333,42.205,46.72166667,51.28333333,55.86166667,60.15666667,64.35166667,68.57166667,72.695,76.53166667,80.36333333,84.12833333,87.67333333,90.99166667,94.27,97.505,100.71,103.8783333,106.915,109.6866667,112.4083333,115.08
173,12,2,1.8,-0.527225742,-0.528584513,-0.526812479,-0.524792872,-0.522799187,-0.520763935,-0.51862955,-0.516477568,-0.514267209,-0.511956703,-0.509674489,-0.507342124,-0.50495836,-0.502450631,-0.499955585,-0.497366504,-0.494768296,-0.492097714,-0.489042777,-0.485570358,-0.482110856,-0.478705526,-0.475255194,-0.471953927,-0.468621103,-0.4652402,-0.461754688,-0.458133587,-0.454455673,-0.450840873,1.44735,2.928833333,4.437833333,5.9775,7.548333333,9.151166667,10.7865,12.45533333,14.15816667,15.8955,17.66833333,19.47666667,21.32166667,23.20333333,25.12333333,27.08166667,29.07833333,31.115,33.13833333,35.04833333,36.96666667,38.88166667,40.79833333,42.73833333,44.705,46.69333333,48.62833333,50.51833333,52.39166667,54.25166667
174,21,1.4,1.8,-0.584057137,-0.595697336,-0.595467098,-0.592756625,-0.589428571,-0.585997777,-0.581983943,-0.577309524,-0.572081702,-0.566049148,-0.559212919,-0.551510437,-0.542926222,-0.533451255,-0.523144327,-0.512102631,-0.500380995,-0.488146894,-0.475556447,-0.462728225,-0.449802694,-0.436933934,-0.424275302,-0.411877455,-0.399820939,-0.388131868,-0.376909238,-0.366125795,-0.35569059,-0.34550535,0.388790476,0.8166,1.278190476,1.781333333,2.331809524,2.935809524,3.600285714,4.332761905,5.141714286,6.035714286,7.023142857,8.111904762,9.308380952,10.61714286,12.03904762,13.57142857,15.21047619,16.94571429,18.76857143,20.66095238,22.54666667,24.46285714,26.39714286,28.3447619,30.24666667,32.14285714,34.0247619,35.83809524,37.62,39.34285714
175,19,0.5,2.1,-0.543587493,-0.598194023,-0.622115757,-0.635136202,-0.641771593,-0.644814296,-0.64595163,-0.647185692,-0.649099626,-0.651773498,-0.654989953,-0.658437116,-0.662079016,-0.665884829,-0.66977968,-0.673904749,-0.678299901,-0.68285188,-0.687464406,-0.691947792,-0.695774648,-0.698373284,-0.697784998,-0.692986842,-0.683562105,-0.670421053,-0.65497076,-0.638334586,-0.621330309,-0.604392982,0.013225263,0.029453684,0.04588,0.063282105,0.082015789,0.10216,0.124336842,0.148568421,0.175252632,0.204842105,0.237873684,0.275084211,0.3174,0.366105263,0.422926316,0.490305263,0.571715789,0.672284211,0.799747368,0.965926316,1.188842105,1.492947368,1.912526316,2.464315789,3.137157895,3.897052632,4.709157895,5.549263158,6.403052632,7.261263158
177,10,0.2,1.3,-0.552049951,-0.601220989,-0.621705426,-0.630505424,-0.633543848,-0.634421859,-0.634979142,-0.636277232,-0.638045267,-0.640364219,-0.642768783,-0.645222611,-0.64771433,-0.650278691,-0.652967854,-0.655820933,-0.658856067,-0.662087362,-0.665515426,-0.669170751,-0.673113567,-0.677293807,-0.681760459,-0.686688339,-0.691966072,-0.697591752,-0.7036823,-0.709979997,-0.716236722,-0.721489532,0.0041388,0.0089232,0.0137168,0.0187392,0.024036,0.029644,0.035586,0.041898,0.048622,0.055808,0.063518,0.071824,0.080808,0.090576,0.101248,0.112976,0.125952,0.14042,0.15669,0.175172,0.196414,0.22116,0.25048,0.2859,0.32972,0.38562,0.4595,0.56152,0.70916,0.93044
178,12,1.3,0.2,0.023503917,0.028133333,0.031822222,0.035,0.037766667,0.040192212,0.042307509,0.044184738,0.045851852,0.047316667,0.048621212,0.049791667,0.050833333,0.05177381,0.052622222,0.053333333,0.053852941,0.054124618,0.05404386,0.053662195,0.052944444,0.051992424,0.050996449,0.050229167,0.049669978,0.049294872,0.049077104,0.048931484,0.048850575,0.048944444,4.653833333,9.323833333,13.98966667,18.64333333,23.27833333,27.89,32.47166667,37.02166667,41.53833333,46.02,50.46333333,54.86833333,59.235,63.56333333,67.85166667,72.09,76.16,79.96166667,83.44666667,86.575,89.30833333,91.63666667,93.62833333,95.305,96.73833333,98.005,99.125,100.2266667,101.28,102.2983333
179,10,1.4,0.9,-0.410792445,-0.406073926,-0.400366325,-0.394484964,-0.388586044,-0.382607827,-0.376511562,-0.370416167,-0.364251454,-0.358081343,-0.351762035,-0.345540383,-0.339311299,-0.333077802,-0.326887557,-0.320861854,-0.315020576,-0.309283731,-0.303608627,-0.298030985,-0.292623965,-0.28737282,-0.282230816,-0.277175814,-0.272237768,-0.267443308,-0.262799941,-0.258356771,-0.253974492,-0.249486872,2.461,5.0012,7.6154,10.3062,13.0736,15.9172,18.8366,21.83,24.9,28.04,31.25,34.53,37.874,41.282,44.572,47.81,51.03,54.248,57.368,60.438,63.47,66.426,69.26,72.028,74.754,77.472,80.162,82.778,85.274,87.68
180,9,1.3,1.2,-0.532763723,-0.5325403,-0.530440261,-0.528126737,-0.525791533,-0.523419551,-0.520931267,-0.518440288,-0.515810277,-0.513094709,-0.510286985,-0.507428677,-0.504480164,-0.501460781,-0.498355068,-0.49524802,-0.491970707,-0.488565078,-0.484842105,-0.480779913,-0.476671604,-0.472561099,-0.468515119,-0.464373669,-0.460311111,-0.455986668,-0.451621132,-0.447315873,-0.442964524,-0.438641683,1.271177778,2.577555556,3.916666667,5.290666667,6.700888889,8.148,9.633111111,11.15777778,12.72244444,14.32866667,15.97733333,17.66955556,19.406,21.188,23.01555556,24.89111111,26.81555556,28.78444444,30.73555556,32.63111111,34.54,36.45777778,38.39111111,40.35555556,42.34222222,44.25555556,46.16666667,48.07555556,49.99555556,51.92444444
181,14,0.5,1.7,-0.577346939,-0.613436581,-0.625511856,-0.62923313,-0.630289532,-0.631248215,-0.632592683,-0.634368863,-0.636295826,-0.638265962,-0.640267498,-0.642316391,-0.644445665,-0.646627895,-0.648871536,-0.651200786,-0.653617343,-0.656027299,-0.658476806,-0.660902793,-0.663308618,-0.665534706,-0.667443016,-0.668956015,-0.669735844,-0.669435745,-0.667604889,-0.663807969,-0.657938033,-0.649940479,0.027114286,0.057224286,0.088222857,0.120912857,0.155614286,0.192542857,0.231971429,0.274185714,0.319542857,0.368457143,0.421414286,0.479042857,0.542042857,0.611328571,0.687971429,0.773357143,0.869171429,0.977614286,1.1015,1.244471429,1.411357143,1.608571429,1.844285714,2.129714286,2.478428571,2.906714286,3.430571429,4.063285714,4.805142857,5.646857143
182,17,0.6,1.8,-0.591103631,-0.627100816,-0.640018829,-0.644567869,-0.646410009,-0.64759851,-0.649134599,-0.651308824,-0.653620915,-0.655988235,-0.658363636,-0.660754902,-0.663122172,-0.665529412,-0.667827451,-0.669889706,-0.671577855,-0.672708497,-0.672859443,-0.671617647,-0.668369748,-0.662559495,-0.653987416,-0.64279902,-0.629581176,-0.614968326,-0.599572985,-0.58389916,-0.568198783,-0.552776863,0.037178824,0.079234118,0.123305882,0.1706,0.221835294,0.277623529,0.338682353,0.405882353,0.480282353,0.563258824,0.656505882,0.762270588,0.883411765,1.023752941,1.188352941,1.383882353,1.619764706,1.908,2.264352941,2.708117647,3.259294118,3.932235294,4.728117647,5.633529412,6.625294118,7.678352941,8.772,9.890352941,11.02317647,12.16235294
185,8,0.5,0.2,-0.201882594,-0.171546443,-0.146095508,-0.124457779,-0.106485324,-0.091557982,-0.079094189,-0.068568928,-0.059614423,-0.051952598,-0.045320242,-0.039564149,-0.0345,-0.030035714,-0.026066667,-0.02253125,-0.019279412,-0.016418947,-0.014001842,-0.011951494,-0.010239314,-0.008841914,-0.00771823,-0.006781956,-0.005811162,-0.004856703,-0.003927017,-0.003027597,-0.002129861,-0.001225408,1.932275,4.09725,6.42125,8.85525,11.352,13.882,16.42625,18.97275,21.51275,24.04125,26.555,29.05,31.525,33.9825,36.415,38.8275,41.205,43.48,45.6225,47.6175,49.44,51.0475,52.4125,53.51,54.4325,55.205,55.885,56.515,57.0925,57.67
186,21,1,1,-0.536596047,-0.527404973,-0.509748897,-0.486623491,-0.459504762,-0.429855556,-0.399421769,-0.369795214,-0.341975661,-0.316438095,-0.293350649,-0.272634921,-0.254058608,-0.237401361,-0.222477618,-0.208952914,-0.196784314,-0.185714286,-0.175689223,-0.166579361,-0.158185941,-0.150396121,-0.143235745,-0.136796571,-0.131014515,-0.125714286,-0.120749259,-0.116050474,-0.11159644,-0.107371897,0.495390476,1.118285714,1.891619048,2.852380952,4.016666667,5.376571429,6.90047619,8.546095238,10.27238095,12.05142857,13.86,15.68190476,17.50952381,19.33428571,21.15333333,22.96190476,24.76,26.5447619,28.27428571,29.95238095,31.57428571,33.10190476,34.52952381,35.86761905,37.07428571,38.18761905,39.12857143,39.92380952,40.62761905,41.2447619
187,21,1.4,0.7,-0.294304364,-0.267147619,-0.240674307,-0.216200386,-0.194152381,-0.174460317,-0.157088435,-0.141821429,-0.128391534,-0.116571429,-0.106121212,-0.096865079,-0.088616219,-0.081259778,-0.074666667,-0.068690476,-0.063305322,-0.058518519,-0.054135338,-0.050235703,-0.046889171,-0.043937492,-0.041325052,-0.0390842,-0.036948158,-0.034941215,-0.032940679,-0.030950275,-0.028963615,-0.027045902,1.693809524,3.626857143,5.75752381,8.052380952,10.46952381,12.9752381,15.53809524,18.13619048,20.75333333,23.37809524,26.00095238,28.61809524,31.22285714,33.81333333,36.38666667,38.94190476,41.41714286,43.82095238,46.07714286,48.1847619,50.13809524,51.97047619,53.62952381,55.05142857,56.31047619,57.40952381,58.35047619,59.18190476,59.91904762,60.61904762
188,8,1.8,0.9,-0.266621618,-0.263480545,-0.26013846,-0.2567997,-0.253498148,-0.250206431,-0.246958107,-0.243693116,-0.240495385,-0.237289535,-0.234167425,-0.231023123,-0.228440062,-0.226224227,-0.223974316,-0.22214699,-0.220412068,-0.218803502,-0.217131763,-0.215436468,-0.213897558,-0.212478399,-0.211012287,-0.209512297,-0.208069421,-0.206607926,-0.205092526,-0.203585142,-0.202145135,-0.200735404,5.39075,10.82425,16.29325,21.7975,27.335,32.905,38.5025,44.13,49.785,55.46,61.16,66.88,72.2025,77.2725,82.3325,87.2175,91.93,96.3725,100.79,105.1575,109.25,113.0175,116.68,120.315,123.9,127.205,130.2475,133.075,135.5625,137.82
189,21,0.8,1.5,-0.612107494,-0.632627361,-0.638366077,-0.639892427,-0.639268711,-0.637857143,-0.635202721,-0.630615476,-0.623182011,-0.611771429,-0.59604329,-0.576303468,-0.553772894,-0.529707483,-0.505377778,-0.481670833,-0.458963025,-0.437571429,-0.417538847,-0.3989,-0.38153288,-0.365415584,-0.350434783,-0.336454903,-0.323390476,-0.311014249,-0.299470899,-0.288697663,-0.278686371,-0.269365079,0.117390476,0.256238095,0.416904762,0.604752381,0.832895238,1.110666667,1.455428571,1.889714286,2.440380952,3.137714286,3.99752381,5.015142857,6.164285714,7.409142857,8.716952381,10.06190476,11.42952381,12.80666667,14.18571429,15.56380952,16.9352381,18.3,19.64,20.94571429,22.22761905,23.45904762,24.64285714,25.76857143,26.82571429,27.82666667
190,21,1.8,1.9,-0.554910586,-0.561879137,-0.559504919,-0.55550795,-0.551285469,-0.546802095,-0.541939872,-0.536698012,-0.531054915,-0.524950005,-0.518427842,-0.511441314,-0.504026811,-0.496170329,-0.487918227,-0.479315476,-0.470347339,-0.461100529,-0.451518797,-0.441696586,-0.431810267,-0.422002424,-0.412156847,-0.402476289,-0.392842177,-0.383479853,-0.374250441,-0.365259685,-0.35646263,-0.347828847,0.693447619,1.439714286,2.23,3.072952381,3.973047619,4.934952381,5.963619048,7.064095238,8.241428571,9.50047619,10.84571429,12.28095238,13.81047619,15.43428571,17.1552381,18.97047619,20.88095238,22.88095238,24.90761905,26.94,29.02571429,31.14761905,33.28285714,35.38,37.5047619,39.63619048,41.70380952,43.74285714,45.7952381,47.80380952
191,13,1.5,0.9,-0.381779009,-0.37441932,-0.365630929,-0.356656668,-0.34760806,-0.338523665,-0.329365111,-0.320223077,-0.31103572,-0.301979695,-0.293000979,-0.284155877,-0.275465625,-0.266934403,-0.25878474,-0.250957508,-0.243479008,-0.236270404,-0.22935557,-0.22279474,-0.216511611,-0.210460076,-0.204681648,-0.199051525,-0.193607334,-0.188332051,-0.183254515,-0.178432127,-0.173860924,-0.169401148,2.264153846,4.639538462,7.119076923,9.705076923,12.39661538,15.19169231,18.08769231,21.07846154,24.16307692,27.33230769,30.58153846,33.90461538,37.29384615,40.74307692,44.07230769,47.39384615,50.66615385,53.87846154,57.00461538,60.07846154,63.02,65.89384615,68.71230769,71.48307692,74.14769231,76.64,79.08,81.45384615,83.75538462,85.88923077
192,18,1.2,0.2,-0.008091586,0.002422222,0.009407407,0.014500403,0.018467077,0.021574074,0.024063492,0.026097222,0.027790123,0.029188889,0.030383838,0.031398148,0.032264957,0.033015873,0.033659259,0.034229167,0.034705882,0.035123457,0.035497076,0.035611111,0.035345785,0.034698722,0.033914682,0.033197518,0.032534779,0.032054022,0.031731007,0.031469503,0.031266764,0.031150456,2.816333333,5.690666667,8.578777778,11.46333333,14.33333333,17.18444444,20.01222222,22.81555556,25.59444444,28.34666667,31.07111111,33.77,36.44222222,39.08777778,41.70666667,44.3,46.85444444,49.32666667,51.72777778,53.91222222,55.72666667,57.01555556,57.92777778,58.64666667,59.33888889,60.01888889,60.67888889,61.32444444,61.95111111,62.56
193,8,0.2,0.8,-0.628187648,-0.648529228,-0.654182636,-0.656992876,-0.659548932,-0.662429673,-0.66567836,-0.669094205,-0.672807091,-0.676610322,-0.680676471,-0.684954056,-0.689536449,-0.694213252,-0.698883333,-0.70346875,-0.707486395,-0.709625,-0.708672194,-0.7018375,-0.689392857,-0.672579545,-0.653315217,-0.633179167,-0.612889289,-0.592995836,-0.573834614,-0.555499598,-0.538043797,-0.521460122,0.01659025,0.0348275,0.0546025,0.0761325,0.0998,0.1260125,0.15527,0.1882225,0.225725,0.268925,0.31935,0.37925,0.45175,0.54165,0.6562,0.806875,1.0118,1.298175,1.7002,2.245275,2.91925,3.6825,4.4965,5.33525,6.18625,7.0405,7.8935,8.74325,9.588,10.42675
194,14,1.2,1.4,-0.575021484,-0.57918274,-0.577448693,-0.574979465,-0.572322372,-0.569544307,-0.566478235,-0.563142857,-0.559507937,-0.555542857,-0.55125974,-0.546619048,-0.541604396,-0.536193878,-0.5304,-0.524204464,-0.517614286,-0.510634921,-0.503291729,-0.495597143,-0.487346939,-0.478818182,-0.470136646,-0.461341587,-0.452528716,-0.443540854,-0.434559018,-0.42570277,-0.416941721,-0.408192857,0.5644,1.164328571,1.797,2.467428571,3.178714286,3.934142857,4.737571429,5.592857143,6.504142857,7.475714286,8.512,9.617571429,10.79671429,12.05342857,13.39157143,14.81428571,16.32285714,17.92142857,19.60714286,21.37571429,23.14142857,24.95428571,26.81142857,28.73,30.66714286,32.59,34.53714286,36.50571429,38.47428571,40.39428571
195,13,0.2,2.1,-0.407182424,-0.495592199,-0.543054326,-0.568824419,-0.586718943,-0.600210186,-0.609426724,-0.614584132,-0.616198263,-0.615523853,-0.613689646,-0.612008706,-0.611044105,-0.611194112,-0.612253897,-0.613967125,-0.616092266,-0.618365081,-0.620592281,-0.622720984,-0.624544323,-0.626245545,-0.627921123,-0.629694407,-0.631658261,-0.633682281,-0.635901817,-0.638360152,-0.640903547,-0.64367439,0.000806123,0.002075846,0.003352154,0.004546615,0.005724462,0.006947385,0.008222308,0.009546308,0.010938615,0.012393846,0.013920154,0.015506154,0.017161538,0.018887692,0.020693846,0.022587692,0.024575385,0.026670769,0.028881538,0.031224615,0.033713846,0.036364615,0.039193846,0.042226154,0.045486154,0.049003077,0.052815385,0.056967692,0.061516923,0.066527692
196,17,2.1,2.1,-0.545142655,-0.550346855,-0.548693028,-0.546413874,-0.543981754,-0.541622575,-0.539139929,-0.536478542,-0.533786256,-0.5309619,-0.527974345,-0.524919157,-0.52168958,-0.518429231,-0.514957667,-0.511392033,-0.507699225,-0.503849873,-0.499929867,-0.495589014,-0.490821013,-0.48595863,-0.481065331,-0.476190476,-0.47132979,-0.466319837,-0.461106513,-0.455845411,-0.450559724,-0.44536528,0.973494118,1.986117647,3.028117647,4.104823529,5.217647059,6.368117647,7.557882353,8.788352941,10.06141176,11.37858824,12.74117647,14.15176471,15.61176471,17.12117647,18.68352941,20.3,21.97058824,23.69764706,25.48117647,27.25294118,28.99529412,30.76823529,32.56117647,34.39882353,36.26117647,38.10117647,39.93529412,41.78823529,43.66352941,45.56352941
197,21,1,0.3,-0.104458841,-0.07132654,-0.050407898,-0.036354546,-0.026057143,-0.018333333,-0.012352061,-0.007606237,-0.003766797,-0.00059042,0.00205177,0.004301246,0.00622665,0.007911026,0.009332741,0.010594607,0.011708028,0.012749299,0.013682153,0.014427197,0.014827915,0.014889197,0.014780161,0.014639952,0.014512074,0.014430649,0.014390012,0.014420297,0.014481332,0.014600857,1.772095238,3.723904762,5.738571429,7.771619048,9.805714286,11.82857143,13.83714286,15.82952381,17.80285714,19.75809524,21.69333333,23.61047619,25.50761905,27.38666667,29.24666667,31.08761905,32.90952381,34.7,36.43904762,38.04761905,39.42380952,40.44761905,41.1247619,41.64761905,42.11619048,42.58761905,43.04666667,43.49619048,43.93619048,44.36761905
199,14,0.5,1.3,-0.613286107,-0.636422182,-0.643241442,-0.645744073,-0.647562996,-0.64952381,-0.651727586,-0.654035714,-0.656301587,-0.658414286,-0.660311688,-0.661809524,-0.66267033,-0.662510204,-0.660828571,-0.656941964,-0.650055462,-0.639911905,-0.626624812,-0.610828571,-0.593401361,-0.575162338,-0.556757764,-0.538547619,-0.520851429,-0.503813187,-0.487507937,-0.471952551,-0.457142365,-0.442961905,0.053675714,0.113731429,0.179028571,0.250928571,0.330928571,0.4206,0.522042857,0.6379,0.771728571,0.928228571,1.113814286,1.337185714,1.610142857,1.948714286,2.372857143,2.905428571,3.567714286,4.366857143,5.293,6.322,7.424857143,8.576428571,9.757714286,10.956,12.16228571,13.37085714,14.57714286,15.76714286,16.93857143,18.09428571
201,17,1.5,2.1,-0.587733617,-0.599682334,-0.600752558,-0.599829502,-0.598861685,-0.597981184,-0.597076613,-0.596045281,-0.594838625,-0.593602258,-0.592227093,-0.590660525,-0.589026597,-0.587231183,-0.585190122,-0.583057699,-0.5807679,-0.578139292,-0.575406995,-0.572411056,-0.569120184,-0.565604619,-0.561812232,-0.55771059,-0.553149551,-0.547964538,-0.542473868,-0.536857359,-0.531051265,-0.525032344,0.3776,0.776058824,1.188470588,1.619058824,2.069058824,2.539647059,3.032352941,3.548823529,4.090823529,4.660235294,5.259176471,5.889882353,6.554588235,7.255882353,7.996470588,8.779176471,9.607176471,10.48329412,11.41094118,12.39294118,13.43411765,14.53529412,15.70117647,16.93294118,18.20117647,19.48,20.80823529,22.18352941,23.61882353,25.10705882
202,19,2.1,1.8,-0.508093278,-0.509901563,-0.50584231,-0.50118446,-0.496262607,-0.491191437,-0.485892615,-0.480378997,-0.474640309,-0.468683019,-0.462525601,-0.456170717,-0.449614544,-0.442885931,-0.435995508,-0.428962432,-0.421735092,-0.414310778,-0.406853565,-0.399421022,-0.392055795,-0.384597349,-0.377249428,-0.370004386,-0.362833684,-0.355686005,-0.348760331,-0.341942032,-0.33518458,-0.328421053,1.237789474,2.541789474,3.901263158,5.323789474,6.812105263,8.369052632,9.997368421,11.7,13.47789474,15.33473684,17.27052632,19.28736842,21.38526316,23.56421053,25.82421053,28.16421053,30.53789474,32.85578947,35.20842105,37.58736842,40.00210526,42.36105263,44.71157895,47.06947368,49.44210526,51.73684211,54.01368421,56.24736842,58.48105263,60.69368421
